LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707824025.779284,417304.000,64183,1,T1,1,100,28.967
1707824025.912270,417433.000,64200,1,T1,1,100,28.986
1707824026.044226,417561.000,64234,1,T1,1,100,29.029
1707824026.176181,417689.000,64250,1,T1,1,100,29.119
1707824026.309167,417818.000,64267,1,T1,1,100,29.087
1707824026.444216,417949.000,64299,1,T1,1,100,29.109
1707824026.578233,418079.000,64315,1,T1,1,100,29.224
1707824026.710188,418207.000,64332,1,T1,1,100,29.203
1707824026.842144,418335.000,64349,1,T1,1,100,29.053
1707824026.977192,418466.000,64389,2,T1,1,100,29.094
1707824027.112240,418597.000,64389,2,T1,1,100,29.076
1707824027.244196,418725.000,64405,1,T1,1,100,29.104
1707824027.375120,418852.000,64422,1,T1,1,100,29.116
1707824027.508107,418981.000,64454,1,T1,1,100,29.050
1707824027.641093,419110.000,64470,1,T1,1,100,29.093
1707824027.776141,419241.000,64490,1,T1,1,100,29.111
1707824027.910159,419371.000,64506,1,T1,1,100,29.190
1707824028.041083,419498.000,64538,1,T1,1,100,29.153
1707824028.174069,419627.000,64557,1,T1,1,100,29.102
1707824028.308602,419757.500,64575,2,T1,1,100,29.079
1707824028.443135,419888.000,64575,2,T1,1,100,29.070
1707824028.575090,420016.000,64608,1,T1,1,100,29.137
1707824028.707046,420144.000,64625,1,T1,1,100,29.095
1707824028.839001,420272.000,64642,1,T1,1,100,29.076
1707824028.973019,420402.000,64658,1,T1,1,100,29.033
1707824029.104974,420530.000,64690,1,T1,1,100,29.085
1707824029.237961,420659.000,64707,1,T1,1,100,29.072
1707824029.370947,420788.000,64723,1,T1,1,100,29.031
1707824029.501871,420915.000,64743,1,T1,1,100,29.084
1707824029.634858,421044.000,64774,1,T1,1,100,29.001
1707824029.767844,421173.000,64791,1,T1,1,100,29.036
1707824029.899800,421301.000,64808,1,T1,1,100,28.980
1707824030.031755,421429.000,64824,1,T1,1,100,29.062
1707824030.165772,421559.000,64856,1,T1,1,100,29.027
1707824030.297728,421687.000,64873,1,T1,1,100,29.118
1707824030.430714,421816.000,64892,1,T1,1,100,29.157
1707824030.563701,421945.000,64909,1,T1,1,100,29.174
1707824030.694625,422072.000,64941,1,T1,1,100,29.146
1707824030.827612,422201.000,64957,1,T1,1,100,29.099
1707824030.959567,422329.000,64974,1,T1,1,100,29.043
1707824031.091523,422457.000,64991,1,T1,1,100,29.018
1707824031.225540,422587.000,65024,1,T1,1,100,29.008
1707824031.357495,422715.000,65041,1,T1,1,100,28.968
1707824031.489451,422843.000,65058,1,T1,1,100,29.093
1707824031.625530,422975.000,65075,1,T1,1,100,29.075
1707824031.758516,423104.000,65090,1,T1,1,100,29.033
1707824031.890472,423232.000,65123,1,T1,1,100,29.085
1707824032.022427,423360.000,65140,1,T1,1,100,29.143
1707824032.155414,423489.000,65159,1,T1,1,100,29.133
1707824032.290462,423620.000,65197,2,T1,1,100,29.199
1707824032.425510,423751.000,65197,2,T1,1,100,29.157
1707824032.557465,423879.000,65213,1,T1,1,100,29.174
1707824032.690452,424008.000,65245,1,T1,1,100,29.146
1707824032.824469,424138.000,65262,1,T1,1,100,29.099
1707824032.959517,424269.000,65280,1,T1,1,100,29.043
1707824033.092504,424398.000,65314,1,T1,1,100,29.089
1707824033.225490,424527.000,65331,1,T1,1,100,29.039
1707824033.356415,424654.000,65347,1,T1,1,100,29.017
1707824033.492494,424786.000,65365,1,T1,1,100,29.114
1707824033.626511,424916.000,65396,1,T1,1,100,29.156
1707824033.758466,425044.000,65413,1,T1,1,100,29.067
1707824033.891453,425173.000,65432,1,T1,1,100,29.029
1707824034.022377,425300.000,65464,1,T1,1,100,29.084
1707824034.158457,425432.000,65480,1,T1,1,100,29.107
1707824034.290412,425560.000,65497,1,T1,1,100,29.117
1707824034.422367,425688.000,65514,1,T1,1,100,29.051
1707824034.556385,425818.000,9,1,T1,1,100,29.057
1707824034.688340,425946.000,28,1,T1,1,100,29.025
1707824034.820296,426074.000,45,1,T1,1,100,29.011
1707824034.953282,426203.000,62,1,T1,1,100,29.111
1707824035.086268,426332.000,94,1,T1,1,100,29.154
1707824035.217193,426459.000,110,1,T1,1,100,29.067
1707824035.350179,426588.000,127,1,T1,1,100,29.029
1707824035.483166,426717.000,161,1,T1,1,100,28.942
1707824035.616152,426846.000,177,1,T1,1,100,29.046
1707824035.749139,426975.000,195,1,T1,1,100,29.020
1707824035.881094,427103.000,211,1,T1,1,100,28.973
1707824036.013050,427231.000,243,1,T1,1,100,29.095
1707824036.146036,427360.000,260,1,T1,1,100,29.076
1707824036.279022,427489.000,276,1,T1,1,100,29.104
1707824036.414070,427620.000,293,1,T1,1,100,29.116
1707824036.548088,427750.000,327,1,T1,1,100,29.121
1707824036.680043,427878.000,343,1,T1,1,100,29.123
1707824036.811999,428006.000,361,1,T1,1,100,29.160
1707824036.946016,428136.000,392,1,T1,1,100,29.140
1707824037.079002,428265.000,409,1,T1,1,100,29.132
